Metric,ExecID,ReqID,Value
ServiceTime,2,180,26228327
LatencyTime,2,181,24415155
ServiceTime,2,181,23889238
LatencyTime,2,182,23737845
ServiceTime,2,182,23317371
LatencyTime,2,183,30865040
ServiceTime,2,183,30429330
LatencyTime,2,184,23740756
ServiceTime,2,184,23260575
LatencyTime,2,185,28537920
ServiceTime,2,185,28362325
LatencyTime,2,186,28141256
ServiceTime,2,186,27756106
LatencyTime,2,187,21331070
ServiceTime,2,187,20973037
LatencyTime,2,188,25861619
ServiceTime,2,188,25471223
LatencyTime,2,189,25859612
ServiceTime,2,189,25672450
LatencyTime,2,190,24867167
ServiceTime,2,190,24329048
LatencyTime,2,191,23884682
ServiceTime,2,191,23490555
LatencyTime,2,192,26596140
ServiceTime,2,192,26198770
LatencyTime,2,193,25650871
ServiceTime,2,193,25264624
LatencyTime,2,194,28867673
ServiceTime,2,194,28291951
LatencyTime,2,195,24504946
ServiceTime,2,195,23932598
LatencyTime,2,196,27485465
ServiceTime,2,196,27269390
LatencyTime,2,197,26088492
ServiceTime,2,197,25706731
LatencyTime,2,198,24120540
ServiceTime,2,198,23767463
LatencyTime,2,199,24252544
ServiceTime,2,199,23894833
MainEntry,3,0,823930616923936
MainExit,3,0,823930634084112
Ready2Serve,3,0,823930646135844
RuntimeReadyTime,3,0,95648505
ServiceTime,3,0,68753488
LatencyTime,3,0,164401993
LatencyTime,3,1,35311668
ServiceTime,3,1,33122793
LatencyTime,3,2,26503980
ServiceTime,3,2,26067655
LatencyTime,3,3,27389648
ServiceTime,3,3,27046034
LatencyTime,3,4,28373451
ServiceTime,3,4,28072619
LatencyTime,3,5,38049475
ServiceTime,3,5,37562517
LatencyTime,3,6,32740155
ServiceTime,3,6,32317325
LatencyTime,3,7,25625256
ServiceTime,3,7,25318789
LatencyTime,3,8,38761827
ServiceTime,3,8,38043852
LatencyTime,3,9,36858277
ServiceTime,3,9,36430740
LatencyTime,3,10,30196056
ServiceTime,3,10,29823354
LatencyTime,3,11,26755426
ServiceTime,3,11,26352066
LatencyTime,3,12,33526550
ServiceTime,3,12,33073483
LatencyTime,3,13,40158938
ServiceTime,3,13,39655672
LatencyTime,3,14,32987398
ServiceTime,3,14,32221780
LatencyTime,3,15,29559552
ServiceTime,3,15,29123470
LatencyTime,3,16,29765717
ServiceTime,3,16,29297005
LatencyTime,3,17,26550444
ServiceTime,3,17,26167481
LatencyTime,3,18,29303090
ServiceTime,3,18,28756305
LatencyTime,3,19,25562309
ServiceTime,3,19,25199014
LatencyTime,3,20,29224486
ServiceTime,3,20,28682478
LatencyTime,3,21,22031668
ServiceTime,3,21,21557259
LatencyTime,3,22,24643517
ServiceTime,3,22,24237316
LatencyTime,3,23,27991648
ServiceTime,3,23,27540076
LatencyTime,3,24,24169691
ServiceTime,3,24,23782184
LatencyTime,3,25,33227122
ServiceTime,3,25,32591628
LatencyTime,3,26,28197995
ServiceTime,3,26,27503252
LatencyTime,3,27,26565485
ServiceTime,3,27,25932169
LatencyTime,3,28,21898017
ServiceTime,3,28,21508013
LatencyTime,3,29,27428941
ServiceTime,3,29,26810610
LatencyTime,3,30,23211445
ServiceTime,3,30,22626206
LatencyTime,3,31,26615132
ServiceTime,3,31,26036529
LatencyTime,3,32,19271371
ServiceTime,3,32,18761611
LatencyTime,3,33,23486018
ServiceTime,3,33,22782454
LatencyTime,3,34,25367515
ServiceTime,3,34,24995622
LatencyTime,3,35,22464159
ServiceTime,3,35,22138265
LatencyTime,3,36,23213968
ServiceTime,3,36,22756955
LatencyTime,3,37,25682441
ServiceTime,3,37,25255053
LatencyTime,3,38,25169086
ServiceTime,3,38,24770079
LatencyTime,3,39,25271537
ServiceTime,3,39,24768643
LatencyTime,3,40,22110487
ServiceTime,3,40,21736207
LatencyTime,3,41,27097607
ServiceTime,3,41,26725621
LatencyTime,3,42,29214583
ServiceTime,3,42,28854632
LatencyTime,3,43,26141773
ServiceTime,3,43,25776376
LatencyTime,3,44,24202478
ServiceTime,3,44,23892816
LatencyTime,3,45,22673106
ServiceTime,3,45,22346878
LatencyTime,3,46,24802857
ServiceTime,3,46,24185723
LatencyTime,3,47,21626465
ServiceTime,3,47,21226336
LatencyTime,3,48,25439046
ServiceTime,3,48,25035760
LatencyTime,3,49,25162665
ServiceTime,3,49,24730805
LatencyTime,3,50,23110652
ServiceTime,3,50,22695248
LatencyTime,3,51,21602435
ServiceTime,3,51,21176213
LatencyTime,3,52,24940244
ServiceTime,3,52,24475170
LatencyTime,3,53,26533242
ServiceTime,3,53,26171566
LatencyTime,3,54,25049516
ServiceTime,3,54,24659607
